"Number","Status","Date/Time","Qty.","Total amount","Items Description","Subtotal","Discount","Sales tax","Delivery","Total","Profits","Payment Method","Customer","Salesperson","Observation"
"16837-2","Sale","06/18/2026 5:24 PM",3,4,"1xCafe com Leite 180ml, 2xChocolate quente 180ml, 1xCrepe suíço salgado ","37",0,0,0,"37","12","Efectivo","","Lucas",""
"16838-2","Sale","06/18/2026 5:55 PM",1,1,"1xÁgua sem gás ","4",0,0,0,"4",0,"Efectivo","","Lucas",""
"16839-2","Sale","06/18/2026 6:28 PM",2,2,"1xChurros doce de leite , 1xCrepe suíço salgado ","20",0,0,0,"20","4","Tarjeta Crédito","","Lucas",""
"16840-2","Sale","06/18/2026 6:39 PM",1,1,"1xChurros de chocolate ","10",0,0,0,"10","2","Tarjeta Crédito","","Lucas",""
"16841-2","Sale","06/20/2026 11:14 AM",1,2,"2xChurros de chocolate ","20",0,0,0,"20","4","Tarjeta Crédito","","Lucas",""
"16842-2","Sale","06/20/2026 11:21 AM",5,7,"1xChurros doce de leite , 2xChurros de chocolate , 1xCascão , 2xChocolate quente 180ml, 1xÁgua sem gás ","63",1,0,0,"62","22.86","Efectivo","","Lucas",""
"16843-2","Sale","06/20/2026 11:37 AM",1,1,"1xChurros de chocolate ","10",0,0,0,"10","2","Tarjeta Débito","","Lucas",""
"16844-2","Sale","06/20/2026 11:38 AM",1,1,"1xÁgua sem gás ","4",0,0,0,"4",0,"Tarjeta Crédito","","Lucas",""
"16845-2","Sale","06/20/2026 11:41 AM",1,1,"1xRefri 310ml","7",0,0,0,"7","1","Tarjeta Crédito","","Lucas",""
"16846-2","Sale","06/20/2026 11:56 AM",1,2,"2xChocolate quente 180ml","20",10,0,0,"10",0,"Efectivo","","Lucas",""
"16847-2","Sale","06/20/2026 12:13 PM",2,2,"1xCasquinha , 1xMilkshake 300ml","18",0,0,0,"18","7","Efectivo","","Lucas",""
"16848-2","Sale","06/20/2026 12:14 PM",1,1,"1xÁgua com gás ","4.5",0,0,0,"4.5","3.3","Efectivo","","Lucas",""
"16849-2","Sale","06/20/2026 12:22 PM",1,1,"1xMilkshake 300ml","11",0,0,0,"11","1","Tarjeta Débito","","Lucas",""
"16850-2","Sale","06/20/2026 12:41 PM",1,1,"1xCascão ","9",0,0,0,"9","7.8","Tarjeta Débito","","Lucas",""
"16852-2","Sale","06/20/2026 1:25 PM",1,1,"1xCascão ","9",0,0,0,"9","7.8","Pix","","Lucas",""
"16853-2","Sale","06/20/2026 1:54 PM",1,1,"1xMilkshake 500ml","16",0,0,0,"16",0,"Tarjeta Débito","","Lucas",""
"16854-2","Sale","06/20/2026 2:13 PM",1,1,"1xChurros de chocolate ","10",0,0,0,"10","2","Pix","","Lucas",""
"16855-2","Sale","06/20/2026 2:34 PM",1,2,"2xCrepe suíço doce","22",0,0,0,"22","6","Pix","","Lucas",""
"16856-2","Sale","06/20/2026 2:43 PM",1,1,"1xMilkshake 300ml","11",0,0,0,"11","1","Tarjeta Débito","","Lucas",""
"16857-2","Sale","06/20/2026 2:51 PM",1,1,"1xChurros de chocolate ","10",0,0,0,"10","2","Efectivo","","Lucas",""
"16858-2","Sale","06/20/2026 2:56 PM",1,1,"1xChurros de chocolate ","10",0,0,0,"10","2","Efectivo","","Lucas",""
"16859-2","Sale","06/20/2026 3:04 PM",3,3,"1xCopo 150ml, 1xChurros de chocolate , 1xChurros doce de leite ","27",0,0,0,"27","5","Tarjeta Débito","","Lucas",""
"16860-2","Sale","06/20/2026 3:10 PM",1,1,"1xÁgua sem gás ","4",0,0,0,"4",0,"Tarjeta Débito","","Lucas",""
"16861-2","Sale","06/20/2026 3:13 PM",1,1,"1xChurros doce de leite ","10",0,0,0,"10","2","Tarjeta Débito","","Lucas",""
"16863-2","Sale","06/20/2026 3:28 PM",1,1,"1xChurros de chocolate ","10",0,0,0,"10","2","Pix","","Lucas",""
"16864-2","Sale","06/20/2026 3:33 PM",1,1,"1xMilkshake 400ml","14",0,0,0,"14","1","Tarjeta Débito","","Lucas",""
"16866-2","Sale","06/20/2026 3:45 PM",1,1,"1xÁgua sem gás ","4",0,0,0,"4",0,"Tarjeta Débito","","Lucas",""
"16865-2","Sale","06/20/2026 3:44 PM",1,1,"1xRefri 310ml","7",0,0,0,"7","1","Tarjeta Débito","","Lucas",""
"16867-2","Sale","06/20/2026 4:05 PM",3,4,"2xChurros doce de leite , 1xCrepe suíço salgado , 1xCrepe suíço doce","41",0,0,0,"41","9","Efectivo","","Lucas",""
"16868-2","Sale","06/20/2026 4:12 PM",3,3,"1xChurros doce de leite , 1xCasquinha , 1xMilkshake 300ml","28",0,0,0,"28","9","Pix","","Lucas",""
"16870-2","Sale","06/20/2026 4:17 PM",1,1,"1xCrepe suíço salgado ","10",0,0,0,"10","2","Otros","","Lucas",""
"16871-2","Sale","06/20/2026 4:22 PM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Tarjeta Débito","","Lucas",""
"16869-2","Sale","06/20/2026 4:15 PM",2,2,"1xChurros doce de leite , 1xChurros de chocolate ","20",0,0,0,"20","4","Tarjeta Débito","","Lucas",""
"16873-2","Sale","06/20/2026 4:36 PM",1,1,"1xMilkshake 300ml","11",0,0,0,"11","1","Pix","","Lucas",""
"16874-2","Sale","06/20/2026 4:42 PM",1,1,"1xCascão ","9",0,0,0,"9","7.8","Efectivo","","Lucas",""
"16875-2","Sale","06/20/2026 4:57 PM",1,1,"1xRefri 310ml","7",0,0,0,"7","1","Tarjeta Débito","","Lucas",""
"16876-2","Sale","06/20/2026 4:58 PM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Efectivo","","Lucas",""
"16877-2","Sale","06/20/2026 5:05 PM",3,3,"1xChurros doce de leite , 1xÁgua sem gás , 1xChurros de chocolate ","24",0,0,0,"24","4","Tarjeta Débito","","Lucas",""
"16878-2","Sale","06/20/2026 5:08 PM",1,1,"1xChurros de chocolate ","10",0,0,0,"10","2","Pix","","Lucas",""
"16879-2","Sale","06/20/2026 5:10 PM",1,1,"1xCopo 150ml","7",0,0,0,"7","1","Tarjeta Débito","","Lucas",""
"16880-2","Sale","06/20/2026 5:11 PM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Efectivo","","Lucas",""
"16881-2","Sale","06/20/2026 5:18 PM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Efectivo","","Lucas",""
"16882-2","Sale","06/20/2026 5:18 PM",1,1,"1xÁgua com gás ","4.5",0,0,0,"4.5","3.3","Otros","","Lucas",""
"16883-2","Sale","06/20/2026 5:22 PM",1,1,"1xMilkshake 300ml","11",0,0,0,"11","1","Tarjeta Crédito","","Lucas",""
"16885-2","Sale","06/20/2026 5:37 PM",1,2,"2xMilkshake 300ml","22",0,0,0,"22","2","Pix","","Lucas",""
"16886-2","Sale","06/20/2026 5:37 PM",2,3,"2xChocolate quente 180ml, 1xCrepe suíço salgado ","30",0,0,0,"30","12","Pix","","Lucas",""
"16887-2","Sale","06/20/2026 5:48 PM",1,2,"2xCascão ","18",0,0,0,"18","15.6","Efectivo","","Lucas",""
"16888-2","Sale","06/20/2026 5:49 PM",1,1,"1xCascão ","9",0,0,0,"9","7.8","Tarjeta Débito","","Lucas",""
"16889-2","Sale","06/20/2026 5:50 PM",1,1,"1xCrepe suíço doce","11",0,0,0,"11","3","Efectivo","","Lucas",""
"16893-2","Sale","06/20/2026 6:11 PM",2,3,"1xChurros de chocolate , 2xChurros doce de leite ","30",0,0,0,"30","6","Tarjeta Débito","","Lucas",""
"16892-2","Sale","06/20/2026 6:10 PM",2,3,"2xChurros doce de leite , 1xChurros de chocolate ","30",0,0,0,"30","6","Efectivo","","Lucas",""
"16894-2","Sale","06/20/2026 6:26 PM",1,1,"1xRefri 310ml","7",0,0,0,"7","1","Tarjeta Débito","","Lucas",""
"16895-2","Sale","06/20/2026 6:28 PM",1,1,"1xCascão ","9",0,0,0,"9","7.8","Tarjeta Crédito","","Lucas",""
"16896-2","Sale","06/20/2026 6:49 PM",3,5,"2xCopo 150ml, 2xMilkshake 300ml, 1xMilkshake 400ml","50",0,0,0,"50","5","Efectivo","","Lucas",""
"16891-2","Sale","06/20/2026 6:08 PM",1,1,"1xÁgua sem gás ","4",0,0,0,"4",0,"Pix","","Lucas",""
"16872-2","Sale","06/20/2026 4:32 PM",1,2,"2xCascão ","18",0,0,0,"18","15.6","Efectivo","","Lucas",""
"16890-2","Sale","06/20/2026 6:07 PM",2,3,"2xCasquinha , 1xMilkshake 300ml","25",0,0,0,"25","13","Efectivo","","Lucas",""
"16897-2","Sale","06/21/2026 3:10 PM",1,1,"1xCascão ","9",0,0,0,"9","7.8","Pix","","Lucas",""
"16898-2","Sale","06/21/2026 3:21 PM",2,3,"2xCrepe suíço salgado , 1xChurros doce de leite ","30",0,0,0,"30","6","Otros","","Lucas",""
"16899-2","Sale","06/21/2026 3:26 PM",2,3,"2xChurros doce de leite , 1xÁgua com gás ","24.5",0,0,0,"24.5","7.3","Efectivo","","Lucas",""
"16900-2","Sale","06/21/2026 3:58 PM",2,2,"1xMilkshake 400ml, 1xMilkshake 300ml","25",0,0,0,"25","2","Efectivo","","Lucas",""
"16901-2","Sale","06/21/2026 4:02 PM",1,2,"2xCascão ","18",0,0,0,"18","15.6","Tarjeta Débito","","Lucas",""
"16902-2","Sale","06/21/2026 4:05 PM",2,3,"1xMilkshake 400ml, 2xCasquinha ","28",0,0,0,"28","13","Efectivo","","Lucas",""
"16903-2","Sale","06/21/2026 4:11 PM",1,2,"2xCascão ","18",0,0,0,"18","15.6","Pix","","Lucas",""
"16904-2","Sale","06/21/2026 4:14 PM",2,3,"1xCascão , 2xCafe com Leite 180ml","23",0,0,0,"23","7.8","Pix","","Lucas",""
"16905-2","Sale","06/21/2026 4:24 PM",1,1,"1xMilkshake 400ml","14",0,0,0,"14","1","Tarjeta Débito","","Lucas",""
"16906-2","Sale","06/21/2026 4:35 PM",1,2,"2xMilkshake 400ml","28",0,0,0,"28","2","Pix","","Lucas",""
"16907-2","Sale","06/21/2026 5:17 PM",2,2,"1xChurros de chocolate , 1xChurros doce de leite ","20",0,0,0,"20","4","Efectivo","","Lucas",""
"16908-2","Sale","06/21/2026 5:18 PM",1,2,"2xCrepe suíço doce","22",0,0,0,"22","6","Tarjeta Crédito","","Lucas",""
"16909-2","Sale","06/21/2026 5:22 PM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Efectivo","","Lucas",""
"16910-2","Sale","06/21/2026 5:29 PM",1,2,"2xCasquinha ","14",0,0,0,"14","12","Efectivo","","Lucas",""
"16911-2","Sale","06/21/2026 5:31 PM",1,1,"1xMilkshake 300ml","11",0,0,0,"11","1","Tarjeta Débito","","Lucas",""
"16912-2","Sale","06/21/2026 5:49 PM",1,1,"1xChurros doce de leite ","10",0,0,0,"10","2","Efectivo","","Lucas",""
"16913-2","Sale","06/21/2026 5:58 PM",1,4,"4xCasquinha ","28",0,0,0,"28","24","Efectivo","","Lucas",""
"16914-2","Sale","06/21/2026 5:59 PM",3,4,"1xChurros doce de leite , 1xChocolate quente 180ml, 2xCrepe suíço salgado ","40",0,0,0,"40","11","Tarjeta Débito","","Lucas",""
"16915-2","Sale","06/23/2026 1:56 PM",1,1,"1xCascão ","9",0,0,0,"9","7.8","Tarjeta Débito","","Lucas",""
"16916-2","Sale","06/23/2026 2:31 PM",1,1,"1xCafe com Leite 180ml","7",0,0,0,"7",0,"Tarjeta Débito","","Lucas",""
"16917-2","Sale","06/23/2026 2:35 PM",1,1,"1xRefri 310ml","7",0,0,0,"7","1","Tarjeta Débito","","Lucas",""
"16918-2","Sale","06/23/2026 2:35 PM",2,2,"1xChurros de chocolate , 1xChurros doce de leite ","20",0,0,0,"20","4","Efectivo","","Lucas",""
"16919-2","Sale","06/23/2026 2:39 PM",1,1,"1xRefri 310ml","7",0,0,0,"7","1","Otros","","Lucas",""
"16920-2","Sale","06/23/2026 2:43 PM",1,1,"1xChocolate quente 180ml","10",0,0,0,"10","5","Efectivo","","Lucas",""
"16921-2","Sale","06/23/2026 3:05 PM",2,2,"1xCrepe suíço salgado , 1xCafe com Leite 180ml","17",0,0,0,"17","2","Pix","","Lucas",""
"16922-2","Sale","06/23/2026 3:24 PM",1,1,"1xCafe com Leite 180ml","7",0,0,0,"7",0,"Pix","","Lucas",""
"16923-2","Sale","06/23/2026 3:29 PM",1,1,"1xCopo 150ml","7",0,0,0,"7","1","Pix","","Lucas",""
"16924-2","Sale","06/23/2026 3:45 PM",1,1,"1xÁgua sem gás ","4",0,0,0,"4",0,"Tarjeta Crédito","","Lucas",""
"16925-2","Sale","06/23/2026 3:48 PM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Pix","","Lucas",""
"16926-2","Sale","06/23/2026 3:49 PM",2,2,"1xCasquinha , 1xCascão ","16",0,0,0,"16","13.8","Tarjeta Débito","","Lucas",""
"16927-2","Sale","06/23/2026 3:50 PM",1,1,"1xMilkshake 300ml","11",0,0,0,"11","1","Efectivo","","Lucas",""
"16928-2","Sale","06/23/2026 4:45 PM",2,2,"1xCasquinha , 1xCascão ","16",0,0,0,"16","13.8","Tarjeta Débito","","Lucas",""
"16929-2","Sale","06/23/2026 4:48 PM",3,5,"1xChocolate quente 180ml, 3xÁgua sem gás , 1xÁgua com gás ","26.5",0,0,0,"26.5","8.3","Tarjeta Débito","","Lucas",""
"16931-2","Sale","06/23/2026 5:04 PM",1,1,"1xChurros doce de leite ","10",0,0,0,"10","2","Pix","","Lucas",""
"16932-2","Sale","06/23/2026 5:12 PM",1,1,"1xMilkshake 400ml","14",0,0,0,"14","1","Pix","","Lucas",""
"16933-2","Sale","06/23/2026 5:49 PM",2,2,"1xChurros de chocolate , 1xChurros doce de leite ","20",0,0,0,"20","4","Pix","","Lucas",""
"16934-2","Sale","06/23/2026 6:10 PM",1,1,"1xCrepe doce + chocolate quente ","18",0,0,0,"18","-1","Efectivo","","Lucas",""
"16935-2","Sale","06/23/2026 6:29 PM",1,1,"1xRefri 310ml","7",0,0,0,"7","1","Tarjeta Débito","","Lucas",""
"16936-2","Sale","06/24/2026 2:25 PM",1,1,"1xÁgua sem gás ","4",0,0,0,"4",0,"Tarjeta Débito","","Lucas",""
"16938-2","Sale","06/24/2026 2:40 PM",1,1,"1xRefri 310ml","7",0,0,0,"7","1","Efectivo","","Lucas",""
"16939-2","Sale","06/24/2026 2:41 PM",1,1,"1xCrepe suíço salgado ","10",0,0,0,"10","2","Otros","","Lucas",""
"16940-2","Sale","06/24/2026 3:04 PM",1,1,"1xÁgua com gás ","4.5",0,0,0,"4.5","3.3","Pix","","Lucas",""
"16941-2","Sale","06/24/2026 3:08 PM",1,1,"1xMilkshake 400ml","14",0,0,0,"14","1","Tarjeta Débito","","Lucas",""
"16942-2","Sale","06/24/2026 3:14 PM",1,1,"1xÁgua com gás ","4.5",0,0,0,"4.5","3.3","Pix","","Lucas",""
"16943-2","Sale","06/24/2026 3:20 PM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Pix","","Lucas",""
"16944-2","Sale","06/24/2026 3:30 PM",1,1,"1xCopo 250ml","11",0,0,0,"11","1","Efectivo","","Lucas",""
"16945-2","Sale","06/24/2026 3:41 PM",1,1,"1xCopo 250ml","11",0,0,0,"11","1","Tarjeta Crédito","","Lucas",""
"16946-2","Sale","06/24/2026 4:22 PM",1,1,"1xCafe com Leite 180ml","7",0,0,0,"7",0,"Efectivo","","Lucas",""
"16947-2","Sale","06/24/2026 4:51 PM",1,1,"1xMilkshake 300ml","11",0,0,0,"11","1","Pix","","Lucas",""
"16948-2","Sale","06/24/2026 5:11 PM",2,2,"1xCascão , 1xMilkshake 300ml","20",0,0,0,"20","8.8","Tarjeta Débito","","Lucas",""
"16949-2","Sale","06/24/2026 5:16 PM",1,1,"1xChurros doce de leite ","10",0,0,0,"10","2","Tarjeta Crédito","","Lucas",""
"16950-2","Sale","06/24/2026 5:41 PM",1,1,"1xChurros de chocolate ","10",0,0,0,"10","2","Efectivo","","Lucas",""
"16951-2","Sale","06/24/2026 5:48 PM",1,1,"1xChurros de chocolate ","10",0,0,0,"10","2","Efectivo","","Lucas",""
"16952-2","Sale","06/24/2026 6:01 PM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Tarjeta Débito","","Lucas",""
"16953-2","Sale","06/24/2026 6:14 PM",1,2,"2xChurros doce de leite ","20",0,0,0,"20","4","Efectivo","","Lucas",""
"16954-2","Sale","06/25/2026 2:10 PM",1,1,"1xMilkshake 500ml","16",0,0,0,"16",0,"Pix","","Lucas",""
"16955-2","Sale","06/25/2026 2:54 PM",2,2,"1xChurros doce de leite , 1xCombo 1","25",0,0,0,"25","3","Pix","","Lucas",""
"16956-2","Sale","06/25/2026 3:02 PM",1,1,"1xÁgua sem gás ","4",0,0,0,"4",0,"Efectivo","","Lucas",""
"16957-2","Sale","06/25/2026 3:06 PM",1,1,"1xÁgua sem gás ","4",0,0,0,"4",0,"Tarjeta Débito","","Lucas",""
"16958-2","Sale","06/25/2026 3:07 PM",1,1,"1xÁgua com gás ","4.5",0,0,0,"4.5","3.3","Tarjeta Débito","","Lucas",""
"16959-2","Sale","06/25/2026 3:51 PM",2,2,"1xCascão , 1xCasquinha ","16",0,0,0,"16","13.8","Tarjeta Crédito","","Lucas",""
"16960-2","Sale","06/25/2026 3:56 PM",1,4,"4xMilkshake 300ml","44",0,0,0,"44","4","Tarjeta Débito","","Lucas",""
"16961-2","Sale","06/25/2026 4:42 PM",1,1,"1xCombo 1","15",0,0,0,"15","1","Otros","","Lucas",""
"16962-2","Sale","06/25/2026 4:51 PM",1,2,"2xMilkshake 300ml","22",0,0,0,"22","2","Efectivo","","Lucas",""
"16963-2","Sale","06/25/2026 5:04 PM",2,2,"1xCasquinha , 1xÁgua com gás ","11.5",0,0,0,"11.5","9.3","Efectivo","","Lucas",""
"16964-2","Sale","06/25/2026 5:38 PM",1,1,"1xChurros de chocolate ","10",0,0,0,"10","2","Tarjeta Débito","","Lucas",""
"16965-2","Sale","06/25/2026 5:41 PM",1,2,"2xCascão ","18",0,0,0,"18","15.6","Efectivo","","Lucas",""
"16966-2","Sale","06/25/2026 5:41 PM",1,1,"1xCafe com Leite 180ml","7",0,0,0,"7",0,"Pix","","Lucas",""
"16967-2","Sale","06/25/2026 5:45 PM",1,1,"1xChurros doce de leite ","10",0,0,0,"10","2","Efectivo","","Lucas",""
"16968-2","Sale","06/25/2026 5:48 PM",1,3,"3xChurros doce de leite ","30",0,0,0,"30","6","Otros","","Lucas",""
"16969-2","Sale","06/25/2026 6:07 PM",1,1,"1xCrepe suíço doce","11",0,0,0,"11","3","Pix","","Lucas",""
"16970-2","Sale","06/25/2026 6:07 PM",1,1,"1xCrepe suíço doce","11",0,0,0,"11","3","Efectivo","","Lucas",""
"16971-2","Sale","06/25/2026 6:19 PM",1,1,"1xÁgua sem gás ","4",0,0,0,"4",0,"Efectivo","","Lucas",""
"16972-2","Sale","06/25/2026 6:26 PM",2,3,"2xCrepe suíço salgado , 1xCasquinha ","27",0,0,0,"27","10","Tarjeta Débito","","Lucas",""
"16973-2","Sale","06/25/2026 6:30 PM",2,2,"1xChurros doce de leite , 1xChurros de chocolate ","20",0,0,0,"20","4","Efectivo","","Lucas",""
"16974-2","Sale","06/26/2026 2:05 PM",1,1,"1xChurros doce de leite ","10",0,0,0,"10","2","Efectivo","","Lucas",""
"16975-2","Sale","06/26/2026 2:16 PM",1,2,"2xMilkshake 300ml","22",0,0,0,"22","2","Efectivo","","Lucas",""
"16976-2","Sale","06/26/2026 2:28 PM",1,1,"1xChocolate quente 180ml","10",5,0,0,"5",0,"Efectivo","","Lucas",""
"16977-2","Sale","06/26/2026 2:34 PM",1,2,"2xChurros doce de leite ","20",0,0,0,"20","4","Efectivo","","Lucas",""
"16978-2","Sale","06/26/2026 2:40 PM",1,3,"3xMilkshake 300ml","33",0,0,0,"33","3","Efectivo","","Lucas",""
"16979-2","Sale","06/26/2026 2:49 PM",1,2,"2xCascão ","18",0,0,0,"18","15.6","Tarjeta Débito","","Lucas",""
"16980-2","Sale","06/26/2026 3:03 PM",1,4,"4xMilkshake 300ml","44",0,0,0,"44","4","Pix","","Lucas",""
"16981-2","Sale","06/26/2026 3:04 PM",1,1,"1xMilkshake 300ml","11",0,0,0,"11","1","Tarjeta Débito","","Lucas",""
"16982-2","Sale","06/26/2026 3:18 PM",1,1,"1xMilkshake 400ml","14",0,0,0,"14","1","Efectivo","","Lucas",""
"16984-2","Sale","06/26/2026 3:51 PM",1,1,"1xCrepe suíço salgado ","10",0,0,0,"10","2","Tarjeta Crédito","","Lucas",""
"16985-2","Sale","06/26/2026 3:53 PM",1,1,"1xMilkshake 400ml","14",0,0,0,"14","1","Efectivo","","Lucas",""
"16986-2","Sale","06/26/2026 3:56 PM",1,1,"1xCascão ","9",0,0,0,"9","7.8","Efectivo","","Lucas",""
"16987-2","Sale","06/26/2026 4:08 PM",1,1,"1xMilkshake 300ml","11",0,0,0,"11","1","Efectivo","","Lucas",""
"16988-2","Sale","06/26/2026 4:28 PM",1,2,"2xCascão ","18",0,0,0,"18","15.6","Efectivo","","Lucas",""
"16989-2","Sale","06/26/2026 4:28 PM",1,1,"1xRefri 310ml","7",0,0,0,"7","1","Tarjeta Débito","","Lucas",""
"16990-2","Sale","06/26/2026 4:40 PM",1,3,"3xChurros de chocolate ","30",0,0,0,"30","6","Tarjeta Débito","","Lucas",""
"16991-2","Sale","06/26/2026 4:41 PM",1,1,"1xÁgua sem gás ","4",0,0,0,"4",0,"Efectivo","","Lucas",""
"16992-2","Sale","06/26/2026 4:50 PM",1,3,"3xCasquinha ","21",0,0,0,"21","18","Efectivo","","Lucas",""
"16993-2","Sale","06/26/2026 4:54 PM",2,2,"1xCopo 200ml, 1xMilkshake 400ml","23",0,0,0,"23","2","Pix","","Lucas",""
"16994-2","Sale","06/26/2026 5:02 PM",1,4,"4xChurros doce de leite ","40",0,0,0,"40","8","Efectivo","","Lucas",""
"16995-2","Sale","06/26/2026 5:15 PM",1,1,"1xÁgua com gás ","4.5",0,0,0,"4.5","3.3","Efectivo","","Lucas",""
"16996-2","Sale","06/26/2026 5:57 PM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Tarjeta Débito","","Lucas",""
"16997-2","Sale","06/26/2026 5:58 PM",1,1,"1xCrepe suíço salgado ","10",0,0,0,"10","2","Efectivo","","Lucas",""
"16999-2","Sale","06/26/2026 8:06 PM",1,1,"1xMilkshake 400ml","14",0,0,0,"14","1","Efectivo","","Lucas",""
"17000-2","Sale","06/26/2026 8:08 PM",1,1,"1xCopo 250ml","11",0,0,0,"11","1","Efectivo","","Lucas",""
"17001-2","Sale","06/26/2026 8:09 PM",1,1,"1xMilkshake 400ml","14",0,0,0,"14","1","Efectivo","","Lucas",""
"17002-2","Sale","06/26/2026 8:10 PM",1,2,"2xChurros de chocolate ","20",0,0,0,"20","4","Efectivo","","Lucas",""
"17003-2","Sale","06/26/2026 8:11 PM",2,2,"1xÁgua sem gás , 1xMilkshake 300ml","15",0,0,0,"15","1","Efectivo","","Lucas",""
"17004-2","Sale","06/26/2026 8:13 PM",2,3,"2xMilkshake 400ml, 1xÁgua com gás ","32.5",0,0,0,"32.5","5.3","Efectivo","","Lucas",""
"17005-2","Sale","06/26/2026 8:14 PM",1,1,"1xMilkshake 500ml","16",0,0,0,"16",0,"Efectivo","","Lucas",""
"17006-2","Sale","06/26/2026 8:15 PM",1,1,"1xMilkshake 300ml","11",0,0,0,"11","1","Efectivo","","Lucas",""
"17007-2","Sale","06/26/2026 8:16 PM",2,2,"1xChurros de chocolate , 1xÁgua sem gás ","14",0,0,0,"14","2","Efectivo","","Lucas",""
"17008-2","Sale","06/26/2026 8:19 PM",2,2,"1xMilkshake 300ml, 1xCasquinha ","18",0,0,0,"18","7","Efectivo","","Lucas",""
"17013-2","Sale","06/26/2026 8:26 PM",1,1,"1xMilkshake 300ml","11",0,0,0,"11","1","Efectivo","","Lucas",""
"17010-2","Sale","06/26/2026 8:23 PM",1,1,"1xCascão ","9",0,0,0,"9","7.8","Efectivo","","Lucas",""
"17009-2","Sale","06/26/2026 8:22 PM",1,1,"1xCascão ","9",0,0,0,"9","7.8","Efectivo","","Lucas",""
"17012-2","Sale","06/26/2026 8:25 PM",1,2,"2xCasquinha ","14",0,0,0,"14","12","Efectivo","","Lucas",""
"17016-2","Sale","06/26/2026 8:29 PM",1,1,"1xMilkshake 400ml","14",0,0,0,"14","1","Efectivo","","Lucas",""
"17017-2","Sale","06/26/2026 8:30 PM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Efectivo","","Lucas",""
"17014-2","Sale","06/26/2026 8:27 PM",1,2,"2xMilkshake 300ml","22",0,0,0,"22","2","Efectivo","","Lucas",""
"17018-2","Sale","06/26/2026 8:43 PM",1,2,"2xMilkshake 300ml","22",0,0,0,"22","2","Efectivo","","Lucas",""
"17015-2","Sale","06/26/2026 8:28 PM",1,1,"1xMilkshake 500ml","16",0,0,0,"16",0,"Efectivo","","Lucas",""
"17011-2","Sale","06/26/2026 8:24 PM",1,2,"2xChurros doce de leite ","20",0,0,0,"20","4","Efectivo","","Lucas",""
"17019-2","Sale","06/26/2026 8:51 PM",1,1,"1xMilkshake 300ml","11",0,0,0,"11","1","Efectivo","","Lucas",""
"17020-2","Sale","06/26/2026 8:54 PM",1,1,"1xMilkshake 300ml","11",0,0,0,"11","1","Efectivo","","Lucas",""
"17021-2","Sale","06/26/2026 8:58 PM",1,1,"1xMilkshake 300ml","11",0,0,0,"11","1","Efectivo","","Lucas",""
"17022-2","Sale","06/26/2026 8:59 PM",1,1,"1xMilkshake 500ml","16",0,0,0,"16",0,"Efectivo","","Lucas",""
"17023-2","Sale","06/26/2026 9:42 PM",1,1,"1xMilkshake 500ml","16",0,0,0,"16",0,"Efectivo","","Lucas",""
"17024-2","Sale","06/26/2026 9:49 PM",1,1,"1xMilkshake 300ml","11",0,0,0,"11","1","Efectivo","","Lucas",""
"17025-2","Sale","06/26/2026 9:49 PM",1,1,"1xMilkshake 300ml","11",0,0,0,"11","1","Efectivo","","Lucas",""
"17026-2","Sale","06/26/2026 10:06 PM",2,2,"1xCasquinha , 1xMilkshake 400ml","21",0,0,0,"21","7","Efectivo","","Lucas",""
"17027-2","Sale","06/26/2026 10:08 PM",1,1,"1xCascão ","9",0,0,0,"9","7.8","Efectivo","","Lucas",""
"17028-2","Sale","06/26/2026 10:10 PM",2,2,"1xChurros doce de leite , 1xÁgua sem gás ","14",0,0,0,"14","2","Efectivo","","Lucas",""
"17029-2","Sale","06/26/2026 10:10 PM",1,1,"1xChurros doce de leite ","10",0,0,0,"10","2","Efectivo","","Lucas",""
"17030-2","Sale","06/26/2026 10:11 PM",1,1,"1xMilkshake 300ml","11",0,0,0,"11","1","Efectivo","","Lucas",""
"17031-2","Sale","06/26/2026 10:12 PM",2,2,"1xChurros de chocolate , 1xCascão ","19",0,0,0,"19","9.8","Efectivo","","Lucas",""
"17032-2","Sale","06/26/2026 10:50 PM",1,1,"1xChurros de chocolate ","10",0,0,0,"10","2","Efectivo","","Lucas",""
"17033-2","Sale","06/26/2026 11:15 PM",1,1,"1xMilkshake 300ml","11",0,0,0,"11","1","Efectivo","","Lucas",""
"17034-2","Sale","06/26/2026 11:26 PM",1,2,"2xCopo 200ml","18",0,0,0,"18","2","Efectivo","","Lucas",""
"16983-2","Sale","06/26/2026 3:40 PM",1,2,"2xCascão ","18",0,0,0,"18","15.6","Efectivo","","Lucas",""
"17035-2","Sale","06/27/2026 12:05 AM",1,2,"2xCascão ","18",0,0,0,"18","15.6","Efectivo","","Lucas",""
"17036-2","Sale","06/27/2026 12:06 AM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Efectivo","","Lucas",""
